Date,Bullish,Neutral,Bearish,Total,Bullish 8-Week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average + St. Dev,Bullish Average - St. Dev,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
2013-12-26,0.550562,0.264045,0.185393,1.0,0.44099437499999994,0.36516899999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,1833.32,1767.99,1833.32
2014-01-02,0.430894,0.276423,0.292683,1.0,0.4380024999999999,0.13821099999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,1849.44,1810.25,1848.36
2014-01-09,0.43617,0.31383,0.25,1.0,0.443526875,0.18617,0.38024456793632855,0.4808905717049035,0.2795985641677536,1849.44,1823.73,1837.49
2014-01-16,0.38992,0.395225,0.214854,0.999999,0.44927550000000005,0.175066,0.38024456793632855,0.4808905717049035,0.2795985641677536,1850.84,1815.52,1848.38
2014-01-23,0.381201,0.381201,0.237598,1.0,0.437798625,0.143603,0.38024456793632855,0.4808905717049035,0.2795985641677536,1850.84,1815.52,1844.86
2014-01-30,0.321839,0.350575,0.327586,1.0,0.424726625,-0.005747000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,1850.84,1815.52,1844.86
2014-02-06,0.27896,0.356974,0.364066,1.0,0.40801525,-0.08510600000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1798.77,1737.92,1751.64
2014-02-13,0.401478,0.325123,0.273399,1.0,0.398878,0.128079,0.38024456793632855,0.4808905717049035,0.2795985641677536,1826.55,1737.92,1819.26
2014-02-20,0.422,0.35,0.228,1.0,0.38280775,0.19399999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,1847.5,1826.99,1828.75
2014-02-27,0.396907,0.391753,0.21134,1.0,0.37855937500000003,0.185567,0.38024456793632855,0.4808905717049035,0.2795985641677536,1858.71,1824.58,1845.16
2014-03-06,0.405099,0.328612,0.266289,1.0,0.3746755,0.13881,0.38024456793632855,0.4808905717049035,0.2795985641677536,1876.53,1834.44,1873.81
2014-03-13,0.413408,0.318436,0.268156,1.0,0.3776115,0.145252,0.38024456793632855,0.4808905717049035,0.2795985641677536,1883.57,1849.23,1868.2
2014-03-20,0.367816,0.37069,0.261494,1.0,0.37593837499999994,0.10632199999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,1882.35,1839.57,1860.77
2014-03-27,0.311615,0.402266,0.286119,1.0,0.37466037499999993,0.025495999999999963,0.38024456793632855,0.4808905717049035,0.2795985641677536,1883.97,1849.69,1852.56
2014-04-03,0.353571,0.378571,0.267857,0.9999990000000001,0.38398675,0.08571400000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1893.17,1842.11,1890.9
2014-04-10,0.284768,0.374172,0.34106,1.0,0.369398,-0.05629199999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,1897.28,1837.49,1872.18
2014-04-17,0.272171,0.385321,0.342508,1.0,0.350669375,-0.07033699999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,1872.53,1814.36,1862.31
2014-04-24,0.345029,0.394737,0.260234,1.0,0.344184625,0.08479499999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,1884.89,1815.8,1875.39
2014-05-01,0.297735,0.407767,0.294498,1.0,0.33076412499999996,0.0032370000000000454,0.38024456793632855,0.4808905717049035,0.2795985641677536,1885.2,1850.61,1883.95
2014-05-08,0.283439,0.429936,0.286624,0.999999,0.31451799999999996,-0.0031849999999999934,0.38024456793632855,0.4808905717049035,0.2795985641677536,1891.33,1859.79,1878.21
2014-05-15,0.33121,0.442675,0.226115,1.0,0.30994225000000003,0.105095,0.38024456793632855,0.4808905717049035,0.2795985641677536,1902.17,1859.79,1888.53
2014-05-22,0.304348,0.431677,0.263975,1.0,0.309033875,0.04037299999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,1902.17,1862.36,1888.03
2014-05-29,0.364641,0.403315,0.232044,1.0,0.31041762500000003,0.132597,0.38024456793632855,0.4808905717049035,0.2795985641677536,1914.46,1868.14,1909.78
2014-06-05,0.395062,0.382716,0.222222,1.0,0.324204375,0.17284000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,1928.63,1902.01,1927.88
2014-06-12,0.446875,0.340625,0.2125,1.0,0.346042375,0.23437500000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,1955.55,1918.6,1943.89
2014-06-19,0.351744,0.406977,0.241279,1.0,0.34688175000000004,0.11046500000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1957.74,1925.78,1956.98
2014-06-26,0.372208,0.416873,0.210918,0.9999989999999999,0.356190875,0.16129,0.38024456793632855,0.4808905717049035,0.2795985641677536,1968.17,1933.55,1959.53
2014-07-03,0.385075,0.391045,0.223881,1.000001,0.368895375,0.161194,0.38024456793632855,0.4808905717049035,0.2795985641677536,1978.58,1944.69,1974.62
2014-07-10,0.376404,0.337079,0.286517,1.0,0.374544625,0.089887,0.38024456793632855,0.4808905717049035,0.2795985641677536,1985.59,1958.22,1972.83
2014-07-17,0.323625,0.391586,0.28479,1.0000010000000001,0.37695425,0.03883500000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1983.94,1952.86,1981.57
2014-07-24,0.296296,0.404321,0.299383,1.0,0.36841112499999995,-0.0030870000000000064,0.38024456793632855,0.4808905717049035,0.2795985641677536,1989.23,1955.59,1987.01
2014-07-31,0.311224,0.377551,0.311224,0.9999990000000001,0.357931375,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,1991.39,1962.42,1970.07
2014-08-07,0.308869,0.308869,0.382263,1.0000010000000001,0.340680625,-0.07339400000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1984.85,1911.45,1920.24
2014-08-14,0.398119,0.332288,0.269592,0.9999990000000001,0.3464775,0.128527,0.38024456793632855,0.4808905717049035,0.2795985641677536,1936.34,1904.78,1946.72
2014-08-21,0.461078,0.302395,0.236527,1.0,0.35758625,0.224551,0.38024456793632855,0.4808905717049035,0.2795985641677536,1988.57,1928.29,1986.51
2014-08-28,0.519231,0.288462,0.192308,1.000001,0.37435575000000004,0.32692299999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,2005.04,1972.73,2000.12
2014-09-04,0.446746,0.313609,0.239645,1.0,0.3831485,0.20710099999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2009.28,1990.52,2000.72
2014-09-11,0.403846,0.330128,0.266026,0.9999999999999999,0.39317612500000004,0.13782,0.38024456793632855,0.4808905717049035,0.2795985641677536,2011.17,1982.99,1995.69
2014-09-18,0.42236,0.347826,0.229814,1.0,0.40893412500000004,0.19254600000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2010.74,1978.48,2001.57
2014-09-25,0.418367,0.29932,0.282313,1.0,0.422327,0.136054,0.38024456793632855,0.4808905717049035,0.2795985641677536,2019.26,1978.63,1998.3
2014-10-02,0.354167,0.336806,0.309028,1.0000010000000001,0.42798925,0.045138999999999985,0.38024456793632855,0.4808905717049035,0.2795985641677536,1999.79,1941.72,1946.16
2014-10-09,0.398773,0.291411,0.309816,0.9999999999999999,0.4280709999999999,0.08895700000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1985.17,1925.25,1968.89
2014-10-16,0.42663,0.236413,0.336957,1.0,0.42376499999999995,0.089673,0.38024456793632855,0.4808905717049035,0.2795985641677536,1970.36,1820.66,1862.49
2014-10-23,0.496875,0.278125,0.225,1.0,0.42097049999999997,0.271875,0.38024456793632855,0.4808905717049035,0.2795985641677536,1949.31,1820.66,1927.11
2014-10-30,0.493711,0.295597,0.210692,1.0,0.42684112500000004,0.283019,0.38024456793632855,0.4808905717049035,0.2795985641677536,1991.4,1909.38,1982.3
2014-11-06,0.526882,0.322581,0.150538,1.000001,0.4422206250000001,0.37634399999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,2024.46,1964.14,2023.57
2014-11-13,0.57931,0.227586,0.193103,0.9999990000000001,0.46183937500000005,0.38620699999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2041.28,2001.01,2038.25
2014-11-20,0.491176,0.270588,0.238235,0.999999,0.4709405,0.25294099999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2056.08,2030.44,2048.72
2014-11-27,0.521452,0.270627,0.207921,1.0,0.491851125,0.313531,0.38024456793632855,0.4808905717049035,0.2795985641677536,2075.76,2040.37,2067.56
2014-12-04,0.426778,0.313808,0.259414,1.0,0.49535175,0.167364,0.38024456793632855,0.4808905717049035,0.2795985641677536,2076.28,2049.57,2074.33
2014-12-11,0.450172,0.32646,0.223368,1.0,0.4982945,0.226804,0.38024456793632855,0.4808905717049035,0.2795985641677536,2079.47,2024.26,2026.14
2014-12-18,0.387352,0.343874,0.268775,1.000001,0.48460412499999994,0.11857699999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,2060.6,2002.33,2012.89
2014-12-25,0.509434,0.301887,0.188679,1.0,0.48656950000000004,0.320755,0.38024456793632855,0.4808905717049035,0.2795985641677536,2093.55,2018.98,2090.57
2015-01-01,0.517375,0.289575,0.19305,1.0,0.48538112499999997,0.32432500000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2093.55,2017.34,2020.58
2015-01-08,0.410072,0.31295,0.276978,1.0,0.464226375,0.133094,0.38024456793632855,0.4808905717049035,0.2795985641677536,2093.55,1992.44,2025.9
2015-01-15,0.461059,0.323988,0.214953,1.0,0.46046175,0.246106,0.38024456793632855,0.4808905717049035,0.2795985641677536,2064.43,1988.44,2011.27
2015-01-22,0.371429,0.320635,0.307937,1.0000010000000001,0.441708875,0.06349199999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,2056.93,1988.12,2032.12
2015-01-29,0.441718,0.334356,0.223926,0.9999999999999999,0.44357637499999997,0.217792,0.38024456793632855,0.4808905717049035,0.2795985641677536,2064.62,2001.49,2002.16
2015-02-05,0.354949,0.320819,0.324232,1.0,0.4316735,0.030716999999999994,0.38024456793632855,0.4808905717049035,0.2795985641677536,2057.62,1980.9,2050.03
2015-02-12,0.4,0.396721,0.203279,1.0,0.4332545,0.19672100000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2073.48,2022.71,2068.53
2015-02-19,0.470199,0.350993,0.178808,0.9999999999999999,0.42835012499999997,0.29139099999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,2101.3,2041.88,2099.68
2015-02-26,0.453731,0.343284,0.202985,1.0,0.420394625,0.250746,0.38024456793632855,0.4808905717049035,0.2795985641677536,2119.59,2085.44,2113.86
2015-03-05,0.398026,0.368421,0.233553,1.0,0.41888887499999994,0.16447299999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2119.59,2087.62,2098.53
2015-03-12,0.315961,0.429967,0.254072,1.0,0.400751625,0.06188899999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2115.76,2039.69,2040.24
2015-03-19,0.271605,0.41358,0.314815,1.0,0.388273625,-0.043210000000000026,0.38024456793632855,0.4808905717049035,0.2795985641677536,2106.85,2039.69,2099.5
2015-03-26,0.384298,0.371901,0.243802,1.000001,0.381096125,0.14049599999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2114.86,2061.05,2061.05
2015-04-02,0.353952,0.32646,0.319588,1.0,0.38097149999999996,0.034364000000000006,0.38024456793632855,0.4808905717049035,0.2795985641677536,2107.63,2045.5,2059.69
2015-04-09,0.287016,0.471526,0.241458,1.0,0.36684849999999997,0.04555799999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,2089.81,2048.38,2081.9
2015-04-16,0.320675,0.451477,0.227848,1.0,0.34815799999999997,0.09282699999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,2111.91,2073.3,2106.63
2015-04-23,0.3147,0.453416,0.231884,1.0,0.33077912499999995,0.08281599999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2111.91,2072.37,2107.96
2015-04-30,0.308362,0.472125,0.219512,0.9999990000000001,0.31957112499999996,0.08885000000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,2125.92,2091.05,2106.85
2015-05-07,0.270563,0.461039,0.268398,1.0,0.313896375,0.0021649999999999725,0.38024456793632855,0.4808905717049035,0.2795985641677536,2120.95,2067.93,2080.15
2015-05-14,0.267442,0.468992,0.263566,1.0,0.313376,0.0038759999999999906,0.38024456793632855,0.4808905717049035,0.2795985641677536,2117.69,2067.93,2098.48
2015-05-21,0.252119,0.497881,0.25,1.0,0.296853625,0.002118999999999982,0.38024456793632855,0.4808905717049035,0.2795985641677536,2134.72,2085.57,2125.85
2015-05-28,0.270019,0.478585,0.251397,1.0000010000000001,0.286362,0.018622000000000027,0.38024456793632855,0.4808905717049035,0.2795985641677536,2134.72,2099.18,2123.48
2015-06-04,0.273399,0.480296,0.246305,1.0,0.284659875,0.027094000000000007,0.38024456793632855,0.4808905717049035,0.2795985641677536,2126.22,2099.14,2114.07
2015-06-11,0.200375,0.473783,0.325843,1.0000010000000001,0.269622375,-0.125468,0.38024456793632855,0.4808905717049035,0.2795985641677536,2121.92,2072.14,2105.2
2015-06-18,0.254083,0.402904,0.343013,1.0,0.26204525,-0.08893000000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,2115.02,2072.14,2100.44
2015-06-25,0.355556,0.427778,0.216667,1.000001,0.26794450000000003,0.13888899999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2129.87,2082.1,2108.58
2015-07-02,0.226121,0.423002,0.350877,1.0,0.26238924999999996,-0.124756,0.38024456793632855,0.4808905717049035,0.2795985641677536,2128.03,2056.32,2077.42
2015-07-09,0.27907,0.429175,0.291755,1.0,0.26384275,-0.012685000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2098.63,2044.02,2046.68
2015-07-16,0.308108,0.459459,0.232432,0.999999,0.270841375,0.075676,0.38024456793632855,0.4808905717049035,0.2795985641677536,2114.14,2044.02,2107.4
2015-07-23,0.3254,0.4187,0.256,1.0001,0.277764,0.06940000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2132.82,2102.49,2114.15
2015-07-30,0.211055,0.38191,0.407035,1.0,0.269971,-0.19598,0.38024456793632855,0.4808905717049035,0.2795985641677536,2132.82,2063.52,2108.57
2015-08-06,0.243187,0.440252,0.316562,1.000001,0.27532249999999997,-0.07337500000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2114.24,2063.52,2099.84
2015-08-13,0.304519,0.333988,0.361493,1.0,0.28162699999999996,-0.056974000000000025,0.38024456793632855,0.4808905717049035,0.2795985641677536,2112.66,2052.09,2086.05
2015-08-20,0.268199,0.398467,0.333333,0.999999,0.270707375,-0.06513399999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2103.47,2052.09,2079.61
2015-08-27,0.325,0.292308,0.382692,1.0,0.28306725,-0.057691999999999966,0.38024456793632855,0.4808905717049035,0.2795985641677536,2103.47,1867.01,1940.51
2015-09-03,0.323843,0.359431,0.316726,1.0,0.288663875,0.0071169999999999844,0.38024456793632855,0.4808905717049035,0.2795985641677536,1993.48,1867.08,1948.86
2015-09-10,0.346499,0.303411,0.35009,1.0,0.29346275,-0.003591000000000011,0.38024456793632855,0.4808905717049035,0.2795985641677536,1988.63,1903.07,1942.04
2015-09-17,0.332645,0.376033,0.291322,1.0,0.294368375,0.041323,0.38024456793632855,0.4808905717049035,0.2795985641677536,1997.26,1927.3,1995.31
2015-09-24,0.321199,0.391863,0.286938,1.0,0.308136375,0.034260999999999986,0.38024456793632855,0.4808905717049035,0.2795985641677536,2020.86,1939.19,1966.97
2015-10-01,0.281059,0.319756,0.399185,1.0,0.31287037500000003,-0.11812600000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1979.64,1871.91,1884.09
2015-10-08,0.375238,0.342857,0.281905,1.0,0.32171025000000003,0.093333,0.38024456793632855,0.4808905717049035,0.2795985641677536,1999.31,1871.91,1995.83
2015-10-15,0.340816,0.387755,0.271429,1.0,0.330787375,0.06938700000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2022.34,1971.99,1994.24
2015-10-22,0.347656,0.412109,0.240234,0.9999990000000001,0.333619375,0.10742200000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2039.12,1990.73,2018.94
2015-10-29,0.403922,0.390196,0.205882,1.0,0.34362925,0.19804,0.38024456793632855,0.4808905717049035,0.2795985641677536,2090.35,2017.22,2090.35
2015-11-05,0.39,0.424,0.186,1.0,0.349066875,0.20400000000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,2116.48,2058.84,2102.31
2015-11-12,0.342723,0.42723,0.230047,1.0,0.350326625,0.112676,0.38024456793632855,0.4808905717049035,0.2795985641677536,2116.48,2068.24,2075.0
2015-11-19,0.307692,0.386813,0.305495,1.0,0.34863825,0.0021970000000000045,0.38024456793632855,0.4808905717049035,0.2795985641677536,2086.94,2019.39,2083.58
2015-11-26,0.323601,0.416058,0.260341,1.0,0.353956,0.06326000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,2097.06,2051.99,2090.11
2015-12-03,0.294931,0.493088,0.211982,1.0000010000000001,0.343917625,0.082949,0.38024456793632855,0.4808905717049035,0.2795985641677536,2104.27,2070.29,2079.51
2015-12-10,0.285057,0.416092,0.298851,1.0,0.33694775,-0.013793999999999973,0.38024456793632855,0.4808905717049035,0.2795985641677536,2104.27,2036.53,2047.62
2015-12-17,0.238663,0.367542,0.393795,1.0,0.323323625,-0.15513200000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2080.33,1993.26,2073.07
2015-12-24,0.263804,0.421268,0.314928,0.9999999999999999,0.305808875,-0.051124,0.38024456793632855,0.4808905717049035,0.2795985641677536,2076.72,1993.26,2064.29
2015-12-31,0.250729,0.51312,0.236152,1.000001,0.2884,0.014576999999999979,0.38024456793632855,0.4808905717049035,0.2795985641677536,2081.56,2005.93,2063.36
2016-01-07,0.221739,0.395652,0.382609,1.0,0.273277,-0.16086999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,2081.56,1979.05,1990.26
2016-01-14,0.178988,0.365759,0.455253,1.0,0.257189,-0.276265,0.38024456793632855,0.4808905717049035,0.2795985641677536,2021.94,1886.41,1890.28
2016-01-21,0.21521,0.297735,0.487055,1.0,0.24364012499999999,-0.271845,0.38024456793632855,0.4808905717049035,0.2795985641677536,1950.33,1812.29,1859.33
2016-01-28,0.297535,0.302817,0.399648,1.0,0.24396562499999996,-0.10211300000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,1916.99,1812.29,1882.95
2016-02-04,0.275472,0.377358,0.34717,1.0,0.2427675,-0.07169799999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,1947.2,1872.23,1912.53
2016-02-11,0.192385,0.320641,0.486974,1.0,0.23698274999999996,-0.294589,0.38024456793632855,0.4808905717049035,0.2795985641677536,1935.26,1828.46,1851.86
2016-02-18,0.275605,0.346369,0.378026,1.0,0.23845787499999999,-0.10242099999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,1930.68,1810.1,1926.82
2016-02-25,0.311947,0.373894,0.314159,1.0,0.246110125,-0.0022120000000000473,0.38024456793632855,0.4808905717049035,0.2795985641677536,1946.7,1871.44,1929.8
2016-03-03,0.320158,0.387352,0.29249,1.0,0.25841250000000004,0.02766799999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,1986.51,1891.0,1986.45
2016-03-10,0.373576,0.382688,0.243736,1.0,0.282736,0.12984,0.38024456793632855,0.4808905717049035,0.2795985641677536,2009.13,1968.8,1989.26
2016-03-17,0.299587,0.431818,0.268595,1.0,0.293283125,0.03099200000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2032.02002,1969.25,2027.219
2016-03-24,0.337808,0.425056,0.237136,1.0,0.29831725,0.10067199999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2056.600098,2010.040039,2036.709961
2016-03-31,0.271805,0.470588,0.257606,0.9999990000000001,0.297858875,0.014199000000000017,0.38024456793632855,0.4808905717049035,0.2795985641677536,2072.209961,2022.48999,2063.949951
2016-04-07,0.321918,0.46347,0.214612,1.0,0.31405050000000007,0.10730599999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2075.070068,2042.560059,2066.659912
2016-04-14,0.278481,0.472574,0.248945,1.0,0.3144100000000001,0.02953599999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2083.179932,2033.800049,2082.419922
2016-04-21,0.334052,0.426724,0.239224,1.0,0.31717312500000006,0.09482800000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2111.050049,2065.919922,2102.399902
2016-04-28,0.273663,0.440329,0.286008,1.0,0.31136125000000003,-0.012344999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,2111.050049,2077.52002,2095.149902
2016-05-05,0.223301,0.473301,0.303398,1.0,0.292576875,-0.080097,0.38024456793632855,0.4808905717049035,0.2795985641677536,2099.889893,2045.550049,2051.120117
2016-05-12,0.204082,0.482993,0.312925,1.0,0.28063875,-0.108843,0.38024456793632855,0.4808905717049035,0.2795985641677536,2084.870117,2039.449951,2064.459961
2016-05-19,0.193384,0.465649,0.340967,1.0,0.26258575,-0.14758300000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2083.290039,2034.48999,2047.630005
2016-05-26,0.177515,0.5286,0.293886,1.000001,0.2507995,-0.11637099999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2094.72998,2025.910034,2090.540039
2016-06-02,0.301676,0.407821,0.290503,1.0,0.24826925000000002,0.011172999999999988,0.38024456793632855,0.4808905717049035,0.2795985641677536,2103.47998,2078.929932,2099.330078
2016-06-09,0.278317,0.443366,0.278317,1.0,0.24824875000000002,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,2119.219971,2085.100098,2112.129883
2016-06-16,0.253472,0.371528,0.375,1.0,0.23817624999999998,-0.12152800000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2120.550049,2064.100098,2071.5
2016-06-23,0.219697,0.42803,0.352273,1.0,0.23143049999999998,-0.132576,0.38024456793632855,0.4808905717049035,0.2795985641677536,2100.659912,2050.370117,2085.449951
2016-06-30,0.289125,0.376658,0.334218,1.0000010000000001,0.2396585,-0.045092999999999994,0.38024456793632855,0.4808905717049035,0.2795985641677536,2113.32,1991.68,2070.77
2016-07-07,0.310573,0.422907,0.26652,0.9999999999999999,0.252969875,0.04405300000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,2108.709961,2042.689941,2099.72998
2016-07-14,0.368664,0.387097,0.24424,1.0000010000000001,0.274879875,0.12442399999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2156.449951,2074.02002,2152.429932
2016-07-21,0.354251,0.378543,0.267206,1.0,0.296971875,0.08704499999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2175.63,2146.21,2173.02
2016-07-28,0.3125,0.403409,0.284091,1.0,0.298324875,0.028409000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,2175.629883,2159.070068,2166.580078
2016-08-04,0.297872,0.434397,0.26773,0.9999990000000001,0.30076925,0.030142000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2178.29,2147.58,2163.79
2016-08-11,0.312925,0.419501,0.267574,1.0,0.308200875,0.04535100000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2187.66,2152.56,2175.49
2016-08-18,0.355649,0.380753,0.263598,1.0,0.325194875,0.092051,0.38024456793632855,0.4808905717049035,0.2795985641677536,2193.81,2168.5,2182.22
2016-08-25,0.294243,0.409382,0.296375,1.0,0.325834625,-0.0021320000000000228,0.38024456793632855,0.4808905717049035,0.2795985641677536,2193.42,2168.5,2175.44
2016-09-01,0.286,0.3987,0.3152,0.9999,0.32276299999999997,-0.029200000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,2187.94,2157.09,2170.86
2016-09-08,0.297468,0.417722,0.28481,1.0,0.31386349999999996,0.012658000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2187.870117,2157.090088,2186.159912
2016-09-15,0.279379,0.361419,0.359202,1.0,0.3045045,-0.07982300000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2187.870117,2119.120117,2125.77002
2016-09-22,0.24826,0.36891,0.382831,1.000001,0.29647450000000003,-0.13457099999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2165.110107,2119.899902,2163.120117
2016-09-29,0.24,0.388889,0.371111,1.0,0.2892405,-0.13111100000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2179.98999,2139.570068,2171.370117
2016-10-06,0.287946,0.433036,0.279018,1.0,0.286118125,0.008927999999999991,0.38024456793632855,0.4808905717049035,0.2795985641677536,2175.300049,2144.01001,2159.72998
2016-10-13,0.254717,0.408019,0.337264,1.0,0.27350162499999997,-0.08254699999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2169.600098,2128.840088,2139.179932
2016-10-20,0.237395,0.384454,0.378151,1.0,0.26639562499999997,-0.14075600000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2149.189941,2114.719971,2144.290039
2016-10-27,0.247549,0.411765,0.340686,1.0,0.26158925,-0.093137,0.38024456793632855,0.4808905717049035,0.2795985641677536,2154.790039,2130.090088,2139.429932
2016-11-03,0.236364,0.420455,0.343182,1.0000010000000001,0.25395125,-0.106818,0.38024456793632855,0.4808905717049035,0.2795985641677536,2147.13,2094.0,2097.94
2016-11-10,0.388889,0.317778,0.293333,1.0,0.26764,0.09555599999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,2170.1,2083.79,2163.26
2016-11-17,0.466531,0.267748,0.26572,0.9999989999999999,0.294923875,0.20081099999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,2182.3,2100.59,2164.2
2016-11-24,0.498938,0.280255,0.220807,1.0,0.32729112499999996,0.278131,0.38024456793632855,0.4808905717049035,0.2795985641677536,2204.8,2172.2,2204.72
2016-12-01,0.437751,0.311245,0.251004,1.0,0.34601675,0.186747,0.38024456793632855,0.4808905717049035,0.2795985641677536,2214.1,2194.51,2198.81
2016-12-08,0.431211,0.303901,0.264887,0.999999,0.3680785,0.16632400000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,2241.63,2187.44,2241.35
2016-12-15,0.446575,0.230137,0.323288,1.0,0.39422599999999997,0.12328699999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,2277.53,2208.93,2253.28
2016-12-22,0.446064,0.262391,0.291545,1.0,0.419040375,0.15451900000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2272.56,2253.77,2258.66
2016-12-29,0.455696,0.28692,0.257384,1.0,0.44645687500000003,0.198312,0.38024456793632855,0.4808905717049035,0.2795985641677536,2273.82,2249.11,2249.92
2017-01-05,0.46200600000000003,0.285714,0.25228,1.0,0.45559650000000007,0.20972600000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,2273.82,2233.62,2270.75
2017-01-12,0.436364,0.293939,0.269697,1.0,0.451825625,0.16666699999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,2282.1,2260.45,2275.32
2017-01-19,0.370079,0.30315,0.326772,1.000001,0.43571825000000003,0.043306999999999984,0.38024456793632855,0.4808905717049035,0.2795985641677536,2279.27,2254.25,2271.89
2017-01-26,0.315789,0.349282,0.334928,0.999999,0.420473,-0.019139000000000017,0.38024456793632855,0.4808905717049035,0.2795985641677536,2299.55,2257.02,2298.37
2017-02-02,0.327982,0.330275,0.341743,1.0,0.40756937500000007,-0.013761000000000023,0.38024456793632855,0.4808905717049035,0.2795985641677536,2300.99,2267.21,2279.55
2017-02-09,0.358025,0.365432,0.276543,1.0,0.396500625,0.081482,0.38024456793632855,0.4808905717049035,0.2795985641677536,2299.4,2271.65,2294.67
